ALL
"PAT_NO	ADM_DATE	DIS_DATE	TOT_NO_DXS	OCCURRENCE	DIAGNOSIS"
"23712379	2/3/00	2/5/00	2	1	650"
"					"
"23712379	2/3/00	2/5/00	2	2	1027"
"					"
"23716561	2/19/00	2/22/00	2	1	218.1"
"					"
"23716561	2/19/00	2/22/00	2	2	620.1"
"					"
"23720029	1/15/00	1/18/00	2	1	590.8"
"					"
"23720029	1/15/00	1/18/00	2	2	41.4"
"					"
"23723593	1/1/00	1/10/00	3	1	296.34"
"					"
"23723593	1/1/00	1/10/00	3	2	905.1"
"					"
"23723593	1/1/00	1/10/00	3	3	401.9"
"					"
"23724775	1/11/00	1/15/00	5	1	656.31"
"					"
"23724775	1/11/00	1/15/00	5	2	780.3"
"					"
"23724775	1/11/00	1/15/00	5	3	648.91"
"					"
"23724775	1/11/00	1/15/00	5	4	656.61"
"					"
"23724775	1/11/00	1/15/00	5	5	1027"
"					"
"23727697	1/9/00	1/18/00	10	1	276.5"
"					"
"23727697	1/9/00	1/18/00	10	2	197.7"
"					"
"23727697	1/9/00	1/18/00	10	3	196.2"
"					"
"23727697	1/9/00	1/18/00	10	4	263.9"
"					"
"23727697	1/9/00	1/18/00	10	5	511.9"
"					"
"23727697	1/9/00	1/18/00	10	6	1010.05"
"					"
"23727697	1/9/00	1/18/00	10	7	276.1"
"					"
"23727697	1/9/00	1/18/00	10	8	296.2"
"					"
"23727697	1/9/00	1/18/00	10	9	244.9"
"					"
"23727697	1/9/00	1/18/00	10	10	1044.3"
"					"
"23727697	1/31/00	2/22/00	13	1	584.9"
"					"
"23727697	1/31/00	2/22/00	13	2	197.7"
"					"
"23727697	1/31/00	2/22/00	13	3	276.1"
"					"
"23727697	1/31/00	2/22/00	13	4	276.7"
"					"
"23727697	1/31/00	2/22/00	13	5	196.2"
"					"
"23727697	1/31/00	2/22/00	13	6	486"
"					"
"23727697	1/31/00	2/22/00	13	7	780.3"
"					"
"23727697	1/31/00	2/22/00	13	8	789.5"
"					"
"23727697	1/31/00	2/22/00	13	9	1010.06"
"					"
"23727697	1/31/00	2/22/00	13	10	275.3"
"					"
"23727697	1/31/00	2/22/00	13	11	591"
"					"
"23727697	1/31/00	2/22/00	13	12	1044.3"
"					"
"23727697	1/31/00	2/22/00	13	13	244.9"
"					"
"23727847	2/7/00	3/19/00	10	1	342.9"
"					"
"23727847	2/7/00	3/19/00	10	2	250.01"
"					"
"23727847	2/7/00	3/19/00	10	3	599"
"					"
"23727847	2/7/00	3/19/00	10	4	438"
"					"
"23727847	2/7/00	3/19/00	10	5	784.3"
"					"
"23727847	2/7/00	3/19/00	10	6	787.2"
"					"
"23727847	2/7/00	3/19/00	10	7	781.3"
"					"
"23727847	2/7/00	3/19/00	10	8	272"
"					"
"23727847	2/7/00	3/19/00	10	9	285.9"
"					"
"23727847	2/7/00	3/19/00	10	10	41"
"					"
"23730919	1/6/00	1/13/00	9	1	428"
"					"
"23730919	1/6/00	1/13/00	9	2	427.31"
"					"
"23730919	1/6/00	1/13/00	9	3	276.3"
"					"
"23730919	1/6/00	1/13/00	9	4	276.8"
"					"
"23730919	1/6/00	1/13/00	9	5	582.9"
"					"
"23730919	1/6/00	1/13/00	9	6	414"
"					"
"23730919	1/6/00	1/13/00	9	7	1045.81"
"					"
"23730919	1/6/00	1/13/00	9	8	244.9"
"					"
"23730919	1/6/00	1/13/00	9	9	412"
"					"
"23741833	3/8/00	4/18/00	10	1	765.15"
"					"
"23741833	3/8/00	4/18/00	10	2	771.8"
"					"
"23741833	3/8/00	4/18/00	10	3	776.6"
"					"
"23741833	3/8/00	4/18/00	10	4	276.1"
"					"
"23741833	3/8/00	4/18/00	10	5	770.7"
"					"
"23741833	3/8/00	4/18/00	10	6	276.8"
"					"
"23741833	3/8/00	4/18/00	10	7	779.3"
"					"
"23741833	3/8/00	4/18/00	10	8	41.4"
"					"
"23741833	3/8/00	4/18/00	10	9	10944.4"
"					"
"23741833	3/8/00	4/18/00	10	10	550.9"
"					"
"23742031	3/8/00	3/8/00	2	1	413.9"
"					"
"23742031	3/8/00	3/8/00	2	2	365.9"
"					"
"23742031	3/12/00	3/12/00	1	1	786.59"
"					"
"23743639	3/14/00	3/15/00	2	1	1030"
"					"
"23743639	3/14/00	3/15/00	2	2	766.1"
"					"
"23743663	3/14/00	3/19/00	3	1	1030"
"					"
"23743663	3/14/00	3/19/00	3	2	770.2"
"					"
"23743663	3/14/00	3/19/00	3	3	774.6"
"					"
"23743687	3/14/00	3/16/00	2	1	1030"
"					"
"23743687	3/14/00	3/16/00	2	2	765.18"
"					"
"23743711	3/14/00	3/16/00	1	1	1030"
"					"
"23743735	3/14/00	3/19/00	5	1	1030.01"
"					"
"23743735	3/14/00	3/19/00	5	2	775.6"
"					"
"23743735	3/14/00	3/19/00	5	3	778.4"
"					"
"23743735	3/14/00	3/19/00	5	4	774.6"
"					"
"23743735	3/14/00	3/19/00	5	5	770.6"
"					"
"23743789	3/15/00	3/17/00	1	1	1030"
"					"
"23743813	3/14/00	3/16/00	1	1	1030"
"					"
"23743837	3/15/00	3/17/00	2	1	1030"
"					"
"23743837	3/15/00	3/17/00	2	2	766.1"
"					"
"23743837	3/17/00	3/20/00	2	1	778.4"
"					"
"23743837	3/17/00	3/20/00	2	2	774.6"
"					"
"23743861	3/15/00	3/16/00	1	1	1030"
"					"
"23744209	3/16/00	3/16/00	4	1	1030"
"					"
"23744209	3/16/00	3/16/00	4	2	766.1"
"					"
"23744209	3/16/00	3/16/00	4	3	756"
"					"
"23744209	3/16/00	3/16/00	4	4	749.03"
"					"
"23744233	3/16/00	3/18/00	2	1	1030"
"					"
"23744233	3/16/00	3/18/00	2	2	772.6"
"					"
"23744257	3/16/00	3/18/00	3	1	1030"
"					"
"23744257	3/16/00	3/18/00	3	2	774.39"
"					"
"23744257	3/16/00	3/18/00	3	3	605"
"					"
"23744281	3/16/00	3/18/00	1	1	1030"
"					"
"23744305	3/16/00	3/18/00	1	1	1030"
"					"
"23744359	3/16/00	3/18/00	2	1	1030"
"					"
"23744359	3/16/00	3/18/00	2	2	605"
"					"
"23744383	3/17/00	3/18/00	1	1	1030"
"					"
"23744407	3/17/00	3/19/00	2	1	1030"
"					"
"23744407	3/17/00	3/19/00	2	2	364.6"
"					"
"23744431	3/17/00	3/19/00	1	1	1030"
"					"
"23744455	3/17/00	3/19/00	2	1	1030"
"					"
"23744455	3/17/00	3/19/00	2	2	775.6"
"					"
"23744803	3/18/00	3/22/00	1	1	1030.01"
"					"
"23744827	3/18/00	3/19/00	1	1	1030"
"					"
"23744851	3/18/00	3/22/00	1	1	1030.01"
"					"
"23744875	3/18/00	3/20/00	1	1	1030"
"					"
"23758219	1/30/00	2/1/00	1	1	1030"
"					"
"23774779	3/21/00	3/23/00	4	1	650"
"					"
"23774779	3/21/00	3/23/00	4	2	1023.7"
"					"
"23774779	3/21/00	3/23/00	4	3	792.3"
"					"
"23774779	3/21/00	3/23/00	4	4	1027"
"					"
"23789551	2/6/00	2/14/00	5	1	414"
"					"
"23789551	2/6/00	2/14/00	5	2	410.41"
"					"
"23789551	2/6/00	2/14/00	5	3	496"
"					"
"23789551	2/6/00	2/14/00	5	4	714"
"					"
"23789551	2/6/00	2/14/00	5	5	782.3"
"					"
"23790889	2/1/00	2/3/00	1	1	1030"
"					"
"23808067	2/9/00	2/14/00	11	1	562.1"
"					"
"23808067	2/9/00	2/14/00	11	2	578.1"
"					"
"23808067	2/9/00	2/14/00	11	3	280"
"					"
"23808067	2/9/00	2/14/00	11	4	369.4"
"					"
"23808067	2/9/00	2/14/00	11	5	1010.3"
"					"
"23808067	2/9/00	2/14/00	11	6	1012.5"
"					"
"23808067	2/9/00	2/14/00	11	7	916"
"					"
"23808067	2/9/00	2/14/00	11	8	401.9"
"					"
"23808067	2/9/00	2/14/00	11	9	715.96"
"					"
"23808067	2/9/00	2/14/00	11	10	536.8"
"					"
"23808067	2/9/00	2/14/00	11	11	564"
"					"
"23808481	1/24/00	2/16/00	3	1	296.54"
"					"
"23808481	1/24/00	2/16/00	3	2	301"
"					"
"23808481	1/24/00	2/16/00	3	3	601.9"
"					"
"23818213	1/22/00	1/26/00	5	1	434.9"
"					"
"23818213	1/22/00	1/26/00	5	2	401.9"
"					"
"23818213	1/22/00	1/26/00	5	3	1012.5"
"					"
"23818213	1/22/00	1/26/00	5	4	289.59"
"					"
"23818213	1/22/00	1/26/00	5	5	427.61"
"					"
"23825293	2/26/00	2/27/00	2	1	661.21"
"					"
"23825293	2/26/00	2/27/00	2	2	1027"
"					"
"23836477	1/26/00	1/28/00	2	1	665.51"
"					"
"23836477	1/26/00	1/28/00	2	2	1027"
"					"
"23854447	1/25/00	1/26/00	2	1	414"
"					"
"23854447	1/25/00	1/26/00	2	2	401.9"
"					"
"23860855	1/27/00	1/28/00	1	1	627.1"
"					"
"23860855	3/5/00	3/10/00	7	1	627.1"
"					"
"23860855	3/5/00	3/10/00	7	2	998.8"
"					"
"23860855	3/5/00	3/10/00	7	3	280"
"					"
"23860855	3/5/00	3/10/00	7	4	998.5"
"					"
"23860855	3/5/00	3/10/00	7	5	617"
"					"
"23860855	3/5/00	3/10/00	7	6	780.6"
"					"
"23860855	3/5/00	3/10/00	7	7	527.1"
"					"
"23866201	3/3/00	3/6/00	13	1	428"
"					"
"23866201	3/3/00	3/6/00	13	2	403.91"
"					"
"23866201	3/3/00	3/6/00	13	3	250.41"
"					"
"23866201	3/3/00	3/6/00	13	4	250.51"
"					"
"23866201	3/3/00	3/6/00	13	5	276.1"
"					"
"23866201	3/3/00	3/6/00	13	6	276.9"
"					"
"23866201	3/3/00	3/6/00	13	7	413.9"
"					"
"23866201	3/3/00	3/6/00	13	8	786.5"
"					"
"23866201	3/3/00	3/6/00	13	9	362.01"
"					"
"23866201	3/3/00	3/6/00	13	10	285.9"
"					"
"23866201	3/3/00	3/6/00	13	11	414"
"					"
"23866201	3/3/00	3/6/00	13	12	1045.81"
"					"
"23866201	3/3/00	3/6/00	13	13	583.81"
"					"
"23867293	3/24/00	3/26/00	5	1	786.5"
"					"
"23867293	3/24/00	3/26/00	5	2	412"
"					"
"23867293	3/24/00	3/26/00	5	3	414"
"					"
"23867293	3/24/00	3/26/00	5	4	440.2"
"					"
"23867293	3/24/00	3/26/00	5	5	443.9"
"					"
"23872837	1/24/00	2/1/00	11	1	250.4"
"					"
"23872837	1/24/00	2/1/00	11	2	491.2"
"					"
"23872837	1/24/00	2/1/00	11	3	276.8"
"					"
"23872837	1/24/00	2/1/00	11	4	599"
"					"
"23872837	1/24/00	2/1/00	11	5	403.91"
"					"
"23872837	1/24/00	2/1/00	11	6	298.9"
"					"
"23872837	1/24/00	2/1/00	11	7	274.9"
"					"
"23872837	1/24/00	2/1/00	11	8	362.81"
"					"
"23872837	1/24/00	2/1/00	11	9	414"
"					"
"23872837	1/24/00	2/1/00	11	10	275.4"
"					"
"23872837	1/24/00	2/1/00	11	11	41.1"
"					"
"23884591	12/17/99	1/11/00	11	1	820.21"
"					"
"23884591	12/17/99	1/11/00	11	2	424.1"
"					"
"23884591	12/17/99	1/11/00	11	3	413.9"
"					"
"23884591	12/17/99	1/11/00	11	4	276.8"
"					"
"23884591	12/17/99	1/11/00	11	5	416"
"					"
"23884591	12/17/99	1/11/00	11	6	253.6"
"					"
"23884591	12/17/99	1/11/00	11	7	533.7"
"					"
"23884591	12/17/99	1/11/00	11	8	211.3"
"					"
"23884591	12/17/99	1/11/00	11	9	562.1"
"					"
"23884591	12/17/99	1/11/00	11	10	530.2"
"					"
"23884591	12/17/99	1/11/00	11	11	780.4"
"					"
"23889097	2/24/00	2/28/00	5	1	786.5"
"					"
"23889097	2/24/00	2/28/00	5	2	244.9"
"					"
"23889097	2/24/00	2/28/00	5	3	401.9"
"					"
"23889097	2/24/00	2/28/00	5	4	493.9"
"					"
"23889097	2/24/00	2/28/00	5	5	753.1"
"					"
"23889097	3/14/00	3/20/00	6	1	189"
"					"
"23889097	3/14/00	3/20/00	6	2	401.9"
"					"
"23889097	3/14/00	3/20/00	6	3	244.9"
"					"
"23889097	3/14/00	3/20/00	6	4	493.9"
"					"
"23889097	3/14/00	3/20/00	6	5	427.89"
"					"
"23889097	3/14/00	3/20/00	6	6	786.5"
"					"
"23915653	2/28/00	3/3/00	2	1	600"
"					"
"23915653	2/28/00	3/3/00	2	2	599.6"
"					"
"23926243	3/2/00	3/4/00	5	1	662.21"
"					"
"23926243	3/2/00	3/4/00	5	2	664.21"
"					"
"23926243	3/2/00	3/4/00	5	3	648.91"
"					"
"23926243	3/2/00	3/4/00	5	4	493.9"
"					"
"23926243	3/2/00	3/4/00	5	5	1027"
"					"
"23938195	2/27/00	3/1/00	8	1	789"
"					"
"23938195	2/27/00	3/1/00	8	2	496"
"					"
"23938195	2/27/00	3/1/00	8	3	303.91"
"					"
"23938195	2/27/00	3/1/00	8	4	786.5"
"					"
"23938195	2/27/00	3/1/00	8	5	427.69"
"					"
"23938195	2/27/00	3/1/00	8	6	401.9"
"					"
"23938195	2/27/00	3/1/00	8	7	414"
"					"
"23938195	2/27/00	3/1/00	8	8	331.7"
"					"
"23957725	3/6/00	3/13/00	3	1	395.2"
"					"
"23957725	3/6/00	3/13/00	3	2	425.1"
"					"
"23957725	3/6/00	3/13/00	3	3	441.2"
"					"
"23969113	3/28/00	3/29/00	3	1	780.2"
"					"
"23969113	3/28/00	3/29/00	3	2	492.8"
"					"
"23969113	3/28/00	3/29/00	3	3	458.9"
"					"
"23974381	1/16/00	1/18/00	4	1	428"
"					"
"23974381	1/16/00	1/18/00	4	2	427.31"
"					"
"23974381	1/16/00	1/18/00	4	3	424"
"					"
"23974381	1/16/00	1/18/00	4	4	285.9"
"					"
"23978467	3/20/00	3/23/00	1	1	540.9"
"					"
"23984953	2/15/00	2/20/00	2	1	682.6"
"					"
"23984953	2/15/00	2/20/00	2	2	714"
"					"
"23985001	3/17/00	3/20/00	4	1	291"
"					"
"23985001	3/17/00	3/20/00	4	2	303.9"
"					"
"23985001	3/17/00	3/20/00	4	3	304.2"
"					"
"23985001	3/17/00	3/20/00	4	4	304.1"
"					"
"23992873	1/1/00	1/6/00	2	1	756.12"
"					"
"23992873	1/1/00	1/6/00	2	2	401.9"
"					"
"23997523	2/3/00	2/12/00	1	1	431"
"					"
"23999977	3/19/00	3/23/00	8	1	653.41"
"					"
"23999977	3/19/00	3/23/00	8	2	661.11"
"					"
"23999977	3/19/00	3/23/00	8	3	660.31"
"					"
"23999977	3/19/00	3/23/00	8	4	663.11"
"					"
"23999977	3/19/00	3/23/00	8	5	660.71"
"					"
"23999977	3/19/00	3/23/00	8	6	642.31"
"					"
"23999977	3/19/00	3/23/00	8	7	792.3"
"					"
"23999977	3/19/00	3/23/00	8	8	1027"
"					"
"24005395	1/21/00	1/22/00	2	1	276.5"
"					"
"24005395	1/21/00	1/22/00	2	2	8.8"
"					"
"24025315	2/1/00	2/8/00	5	1	780.4"
"					"
"24025315	2/1/00	2/8/00	5	2	599.7"
"					"
"24025315	2/1/00	2/8/00	5	3	578.1"
"					"
"24025315	2/1/00	2/8/00	5	4	599"
"					"
"24025315	2/1/00	2/8/00	5	5	533.9"
"					"
"24027247	1/18/00	1/22/00	5	1	535.5"
"					"
"24027247	1/18/00	1/22/00	5	2	305.62"
"					"
"24027247	1/18/00	1/22/00	5	3	305"
"					"
"24027247	1/18/00	1/22/00	5	4	280.9"
"					"
"24027247	1/18/00	1/22/00	5	5	1012.7"
"					"
"24027247	3/31/00	4/2/00	5	1	291.8"
"					"
"24027247	3/31/00	4/2/00	5	2	276.5"
"					"
"24027247	3/31/00	4/2/00	5	3	303.91"
"					"
"24027247	3/31/00	4/2/00	5	4	305.53"
"					"
"24027247	3/31/00	4/2/00	5	5	275.2"
"					"
"24027691	1/3/00	1/10/00	4	1	453.8"
"					"
"24027691	1/3/00	1/10/00	4	2	1012.5"
"					"
"24027691	1/3/00	1/10/00	4	3	784.3"
"					"
"24027691	1/3/00	1/10/00	4	4	342.9"
"					"
"24041953	3/1/00	3/2/00	2	1	650"
"					"
"24041953	3/1/00	3/2/00	2	2	1027"
"					"
"24051577	11/17/99	1/11/00	16	1	342.9"
"					"
"24051577	11/17/99	1/11/00	16	2	433.3"
"					"
"24051577	11/17/99	1/11/00	16	3	250.91"
"					"
"24051577	11/17/99	1/11/00	16	4	599"
"					"
"24051577	11/17/99	1/11/00	16	5	276.8"
"					"
"24051577	11/17/99	1/11/00	16	6	780.3"
"					"
"24051577	11/17/99	1/11/00	16	7	784.3"
"					"
"24051577	11/17/99	1/11/00	16	8	438"
"					"
"24051577	11/17/99	1/11/00	16	9	274.9"
"					"
"24051577	11/17/99	1/11/00	16	10	401.9"
"					"
"24051577	11/17/99	1/11/00	16	11	453.8"
"					"
"24051577	11/17/99	1/11/00	16	12	41.4"
"					"
"24051577	11/17/99	1/11/00	16	13	278"
"					"
"24051577	11/17/99	1/11/00	16	14	696.1"
"					"
"24051577	11/17/99	1/11/00	16	15	272"
"					"
"24051577	11/17/99	1/11/00	16	16	788.3"
"					"
"24060613	2/20/00	2/22/00	2	1	664.11"
"					"
"24060613	2/20/00	2/22/00	2	2	1027"
"					"
"24066847	2/8/00	2/14/00	6	1	715.95"
"					"
"24066847	2/8/00	2/14/00	6	2	599"
"					"
"24066847	2/8/00	2/14/00	6	3	401.9"
"					"
"24066847	2/8/00	2/14/00	6	4	1043.6"
"					"
"24066847	2/8/00	2/14/00	6	5	41.4"
"					"
"24066847	2/8/00	2/14/00	6	6	41"
"					"
"24066847	2/14/00	3/7/00	6	1	781.2"
"					"
"24066847	2/14/00	3/7/00	6	2	280"
"					"
"24066847	2/14/00	3/7/00	6	3	1043.6"
"					"
"24066847	2/14/00	3/7/00	6	4	715.95"
"					"
"24066847	2/14/00	3/7/00	6	5	401.9"
"					"
"24066847	2/14/00	3/7/00	6	6	1045.6"
"					"
"24070285	3/21/00	3/23/00	3	1	664.01"
"					"
"24070285	3/21/00	3/23/00	3	2	660.31"
"					"
"24070285	3/21/00	3/23/00	3	3	1027"
"					"
"24072937	2/29/00	3/2/00	2	1	650"
"					"
"24072937	2/29/00	3/2/00	2	2	1027"
"					"
"24090235	2/29/00	3/6/00	9	1	531.4"
"					"
"24090235	2/29/00	3/6/00	9	2	280"
"					"
"24090235	2/29/00	3/6/00	9	3	428"
"					"
"24090235	2/29/00	3/6/00	9	4	425.4"
"					"
"24090235	2/29/00	3/6/00	9	5	250.9"
"					"
"24090235	2/29/00	3/6/00	9	6	276.7"
"					"
"24090235	2/29/00	3/6/00	9	7	458.9"
"					"
"24090235	2/29/00	3/6/00	9	8	593.9"
"					"
"24090235	2/29/00	3/6/00	9	9	794.8"
"					"
"24106849	2/16/00	3/8/00	3	1	296.44"
"					"
"24106849	2/16/00	3/8/00	3	2	401.9"
"					"
"24106849	2/16/00	3/8/00	3	3	692.9"
"					"
"24107443	2/27/00	3/15/00	5	1	441.4"
"					"
"24107443	2/27/00	3/15/00	5	2	433.1"
"					"
"24107443	2/27/00	3/15/00	5	3	403.91"
"					"
"24107443	2/27/00	3/15/00	5	4	440.2"
"					"
"24107443	2/27/00	3/15/00	5	5	272"
"					"
"24111595	3/1/00	3/2/00	2	1	664.11"
"					"
"24111595	3/1/00	3/2/00	2	2	1027"
"					"
"24113953	1/13/00	1/13/00	1	1	878.6"
"					"
"24118627	1/4/00	1/5/00	2	1	664.21"
"					"
"24118627	1/4/00	1/5/00	2	2	1027"
"					"
"24124273	1/5/00	1/7/00	2	1	650"
"					"
"24124273	1/5/00	1/7/00	2	2	1027"
"					"
"24127957	1/20/00	1/21/00	3	1	786.52"
"					"
"24127957	1/20/00	1/21/00	3	2	413.9"
"					"
"24127957	1/20/00	1/21/00	3	3	401.9"
"					"
"24138799	2/12/00	2/15/00	2	1	344.3"
"					"
"24138799	2/12/00	2/15/00	2	2	345.1"
"					"
"24140659	2/5/00	2/8/00	1	1	1030"
"					"
"24147289	3/23/00	3/27/00	3	1	376.01"
"					"
"24147289	3/23/00	3/27/00	3	2	473"
"					"
"24147289	3/23/00	3/27/00	3	3	41.1"
"					"
"24149491	3/12/00	3/13/00	4	1	969"
"					"
"24149491	3/12/00	3/13/00	4	2	305"
"					"
"24149491	3/12/00	3/13/00	4	3	10950.3"
"					"
"24149491	3/12/00	3/13/00	4	4	296.3"
"					"
"24149491	3/13/00	3/16/00	4	1	296.3"
"					"
"24149491	3/13/00	3/16/00	4	2	303.91"
"					"
"24149491	3/13/00	3/16/00	4	3	401.9"
"					"
"24149491	3/13/00	3/16/00	4	4	384.2"
"					"
"24149665	3/21/00	3/22/00	2	1	530.1"
"					"
"24149665	3/21/00	3/22/00	2	2	465.9"
"					"
"24160231	1/16/00	1/17/00	1	1	726"
"					"
"24185209	2/15/00	2/19/00	8	1	969"
"					"
"24185209	2/15/00	2/19/00	8	2	295.3"
"					"
"24185209	2/15/00	2/19/00	8	3	276.8"
"					"
"24185209	2/15/00	2/19/00	8	4	10950.3"
"					"
"24185209	2/15/00	2/19/00	8	5	311"
"					"
"24185209	2/15/00	2/19/00	8	6	533.9"
"					"
"24185209	2/15/00	2/19/00	8	7	530.1"
"					"
"24185209	2/15/00	2/19/00	8	8	553.3"
"					"
"24185209	2/19/00	2/22/00	4	1	295.7"
"					"
"24185209	2/19/00	2/22/00	4	2	300.21"
"					"
"24185209	2/19/00	2/22/00	4	3	301.6"
"					"
"24185209	2/19/00	2/22/00	4	4	535.5"
"					"
"24192979	1/9/00	1/15/00	5	1	864.19"
"					"
"24192979	1/9/00	1/15/00	5	2	863.91"
"					"
"24192979	1/9/00	1/15/00	5	3	285.1"
"					"
"24192979	1/9/00	1/15/00	5	4	389.9"
"					"
"24192979	1/9/00	1/15/00	5	5	300.4"
"					"
"24206485	2/5/00	2/11/00	3	1	722.1"
"					"
"24206485	2/5/00	2/11/00	3	2	714"
"					"
"24206485	2/5/00	2/11/00	3	3	1012.7"
"					"
"24218911	3/1/00	3/2/00	3	1	414"
"					"
"24218911	3/1/00	3/2/00	3	2	413.9"
"					"
"24218911	3/1/00	3/2/00	3	3	272"
"					"
"24221437	1/10/00	1/13/00	2	1	650"
"					"
"24221437	1/10/00	1/13/00	2	2	1027"
"					"
"24235045	1/3/00	1/15/00	13	1	997.1"
"					"
"24235045	1/3/00	1/15/00	13	2	410.11"
"					"
"24235045	1/3/00	1/15/00	13	3	428"
"					"
"24235045	1/3/00	1/15/00	13	4	427.31"
"					"
"24235045	1/3/00	1/15/00	13	5	427.32"
"					"
"24235045	1/3/00	1/15/00	13	6	996.76"
"					"
"24235045	1/3/00	1/15/00	13	7	599.7"
"					"
"24235045	1/3/00	1/15/00	13	8	276.1"
"					"
"24235045	1/3/00	1/15/00	13	9	276.7"
"					"
"24235045	1/3/00	1/15/00	13	10	429.79"
"					"
"24235045	1/3/00	1/15/00	13	11	558.9"
"					"
"24235045	1/3/00	1/15/00	13	12	10942"
"					"
"24235045	1/3/00	1/15/00	13	13	787.2"
"					"
"24245815	3/22/00	4/3/00	17	1	578.9"
"					"
"24245815	3/22/00	4/3/00	17	2	280"
"					"
"24245815	3/22/00	4/3/00	17	3	292.82"
"					"
"24245815	3/22/00	4/3/00	17	4	599"
"					"
"24245815	3/22/00	4/3/00	17	5	414"
"					"
"24245815	3/22/00	4/3/00	17	6	1045.81"
"					"
"24245815	3/22/00	4/3/00	17	7	365.9"
"					"
"24245815	3/22/00	4/3/00	17	8	1010.46"
"					"
"24245815	3/22/00	4/3/00	17	9	10943.8"
"					"
"24245815	3/22/00	4/3/00	17	10	719.45"
"					"
"24245815	3/22/00	4/3/00	17	11	553.3"
"					"
"24245815	3/22/00	4/3/00	17	12	455"
"					"
"24245815	3/22/00	4/3/00	17	13	41"
"					"
"24245815	3/22/00	4/3/00	17	14	562.1"
"					"
"24245815	3/22/00	4/3/00	17	15	558.9"
"					"
"24245815	3/22/00	4/3/00	17	16	518.89"
"					"
"24245815	3/22/00	4/3/00	17	17	535.4"
"					"
"24249277	3/10/00	3/14/00	7	1	682.6"
"					"
"24249277	3/10/00	3/14/00	7	2	250.61"
"					"
"24249277	3/10/00	3/14/00	7	3	357.2"
"					"
"24249277	3/10/00	3/14/00	7	4	401.9"
"					"
"24249277	3/10/00	3/14/00	7	5	721.1"
"					"
"24249277	3/10/00	3/14/00	7	6	574.2"
"					"
"24249277	3/10/00	3/14/00	7	7	1012.7"
"					"
"24249721	1/16/00	1/27/00	13	1	414"
"					"
"24249721	1/16/00	1/27/00	13	2	518.5"
"					"
"24249721	1/16/00	1/27/00	13	3	997.4"
"					"
"24249721	1/16/00	1/27/00	13	4	560.1"
"					"
"24249721	1/16/00	1/27/00	13	5	250.91"
"					"
"24249721	1/16/00	1/27/00	13	6	427.31"
"					"
"24249721	1/16/00	1/27/00	13	7	413.9"
"					"
"24249721	1/16/00	1/27/00	13	8	512.8"
"					"
"24249721	1/16/00	1/27/00	13	9	584.9"
"					"
"24249721	1/16/00	1/27/00	13	10	276.2"
"					"
"24249721	1/16/00	1/27/00	13	11	998.8"
"					"
"24249721	1/16/00	1/27/00	13	12	401.9"
"					"
"24249721	1/16/00	1/27/00	13	13	458.9"
"					"
"24251605	3/11/00	3/18/00	8	1	414"
"					"
"24251605	3/11/00	3/18/00	8	2	250.9"
"					"
"24251605	3/11/00	3/18/00	8	3	998.8"
"					"
"24251605	3/11/00	3/18/00	8	4	414.1"
"					"
"24251605	3/11/00	3/18/00	8	5	412"
"					"
"24251605	3/11/00	3/18/00	8	6	272"
"					"
"24251605	3/11/00	3/18/00	8	7	780.6"
"					"
"24251605	3/11/00	3/18/00	8	8	345.8"
"					"
"24255739	2/16/00	2/19/00	4	1	682.6"
"					"
"24255739	2/16/00	2/19/00	4	2	276.5"
"					"
"24255739	2/16/00	2/19/00	4	3	917.5"
"					"
"24255739	2/16/00	2/19/00	4	4	10906.4"
"					"
"24258289	2/7/00	2/10/00	2	1	1030.01"
"					"
"24258289	2/7/00	2/10/00	2	2	766.1"
"					"
"24272053	3/14/00	3/16/00	2	1	648.81"
"					"
"24272053	3/14/00	3/16/00	2	2	1027"
"					"
"24281827	1/24/00	1/29/00	4	1	185"
"					"
"24281827	1/24/00	1/29/00	4	2	244"
"					"
"24281827	1/24/00	1/29/00	4	3	401.9"
"					"
"24281827	1/24/00	1/29/00	4	4	285.9"
"					"
"24288409	3/12/00	3/14/00	2	1	650"
"					"
"24288409	3/12/00	3/14/00	2	2	1027"
"					"
"24302791	3/28/00	4/5/00	3	1	238.4"
"					"
"24302791	3/28/00	4/5/00	3	2	286.9"
"					"
"24302791	3/28/00	4/5/00	3	3	789.2"
"					"
"24310387	2/15/00	3/5/00	11	1	411.1"
"					"
"24310387	2/15/00	3/5/00	11	2	428"
"					"
"24310387	2/15/00	3/5/00	11	3	424.1"
"					"
"24310387	2/15/00	3/5/00	11	4	416"
"					"
"24310387	2/15/00	3/5/00	11	5	414"
"					"
"24310387	2/15/00	3/5/00	11	6	401.9"
"					"
"24310387	2/15/00	3/5/00	11	7	553.3"
"					"
"24310387	2/15/00	3/5/00	11	8	530.1"
"					"
"24310387	2/15/00	3/5/00	11	9	721"
"					"
"24310387	2/15/00	3/5/00	11	10	1045"
"					"
"24310387	2/15/00	3/5/00	11	11	426.11"
"					"
"24337585	3/18/00	3/25/00	11	1	572.2"
"					"
"24337585	3/18/00	3/25/00	11	2	571.2"
"					"
"24337585	3/18/00	3/25/00	11	3	789.5"
"					"
"24337585	3/18/00	3/25/00	11	4	511.9"
"					"
"24337585	3/18/00	3/25/00	11	5	496"
"					"
"24337585	3/18/00	3/25/00	11	6	1010.3"
"					"
"24337585	3/18/00	3/25/00	11	7	781"
"					"
